family_id,condition,anchor,layer,delta_norm_l2
academic_latework_020,evidence_emotional_pressure,end_of_user_message,4,6.3597689750e+00
academic_latework_020,evidence_emotional_pressure,end_of_user_message,5,8.2367420504e+00
academic_latework_020,evidence_emotional_pressure,end_of_user_message,6,1.2456707675e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,7,1.5394814470e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,8,2.0151822027e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,9,1.8898232085e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,10,1.9573111290e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,11,2.0400000966e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,12,2.2635892105e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,13,2.3341379510e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,14,2.3940405294e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,15,2.6052896899e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,16,2.8881552747e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,17,3.1274098845e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,18,3.4144633409e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,19,4.2033525011e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,20,4.3993597737e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,21,4.7778380293e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,22,5.2337161413e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,23,6.0820234189e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,24,7.1435053379e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,25,7.7916807049e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,26,8.6411148828e+01
academic_latework_020,evidence_emotional_pressure,end_of_user_message,27,1.0011743589e+02
academic_latework_020,evidence_emotional_pressure,end_of_user_message,28,1.1733942882e+02
academic_latework_020,evidence_emotional_pressure,end_of_user_message,29,1.3269820941e+02
academic_latework_020,evidence_emotional_pressure,end_of_user_message,30,1.5609447952e+02
academic_latework_020,evidence_emotional_pressure,end_of_user_message,31,1.7749271960e+02
academic_latework_020,evidence_emotional_pressure,end_of_user_message,32,1.9493907300e+02
academic_latework_020,evidence_emotional_pressure,end_of_user_message,33,2.1327072296e+02
academic_latework_020,evidence_emotional_pressure,end_of_user_message,34,2.3938075791e+02
academic_latework_020,evidence_emotional_pressure,end_of_user_message,35,1.1505960132e+02
academic_latework_020,evidence_emotional_pressure,final_answer_position,0,3.4034550131e-01
academic_latework_020,evidence_emotional_pressure,final_answer_position,1,4.6122823063e-01
academic_latework_020,evidence_emotional_pressure,final_answer_position,2,6.4572899341e-01
academic_latework_020,evidence_emotional_pressure,final_answer_position,3,9.7108401209e-01
academic_latework_020,evidence_emotional_pressure,final_answer_position,4,1.3028250710e+00
academic_latework_020,evidence_emotional_pressure,final_answer_position,5,1.7677054611e+00
academic_latework_020,evidence_emotional_pressure,final_answer_position,6,2.4931761939e+00
academic_latework_020,evidence_emotional_pressure,final_answer_position,7,3.2037525889e+00
academic_latework_020,evidence_emotional_pressure,final_answer_position,8,4.4298114600e+00
academic_latework_020,evidence_emotional_pressure,final_answer_position,9,5.1125021424e+00
academic_latework_020,evidence_emotional_pressure,final_answer_position,10,5.4106864989e+00
academic_latework_020,evidence_emotional_pressure,final_answer_position,11,5.2919030056e+00
academic_latework_020,evidence_emotional_pressure,final_answer_position,12,6.0291490704e+00
academic_latework_020,evidence_emotional_pressure,final_answer_position,13,6.2696383672e+00
academic_latework_020,evidence_emotional_pressure,final_answer_position,14,6.9236704525e+00
academic_latework_020,evidence_emotional_pressure,final_answer_position,15,7.6725882340e+00
academic_latework_020,evidence_emotional_pressure,final_answer_position,16,8.1277198814e+00
academic_latework_020,evidence_emotional_pressure,final_answer_position,17,9.5008608797e+00
academic_latework_020,evidence_emotional_pressure,final_answer_position,18,1.2991408688e+01
academic_latework_020,evidence_emotional_pressure,final_answer_position,19,1.6879310280e+01
academic_latework_020,evidence_emotional_pressure,final_answer_position,20,2.2601369420e+01
academic_latework_020,evidence_emotional_pressure,final_answer_position,21,2.5581466743e+01
academic_latework_020,evidence_emotional_pressure,final_answer_position,22,2.7116462167e+01
academic_latework_020,evidence_emotional_pressure,final_answer_position,23,3.1791722380e+01
academic_latework_020,evidence_emotional_pressure,final_answer_position,24,3.3793082036e+01
academic_latework_020,evidence_emotional_pressure,final_answer_position,25,3.4962504167e+01
academic_latework_020,evidence_emotional_pressure,final_answer_position,26,3.7453473985e+01
academic_latework_020,evidence_emotional_pressure,final_answer_position,27,4.0514186053e+01
academic_latework_020,evidence_emotional_pressure,final_answer_position,28,4.3919575629e+01
academic_latework_020,evidence_emotional_pressure,final_answer_position,29,4.7098187989e+01
academic_latework_020,evidence_emotional_pressure,final_answer_position,30,5.1605861296e+01
academic_latework_020,evidence_emotional_pressure,final_answer_position,31,5.7165862104e+01
academic_latework_020,evidence_emotional_pressure,final_answer_position,32,6.4787248502e+01
academic_latework_020,evidence_emotional_pressure,final_answer_position,33,7.4815357162e+01
academic_latework_020,evidence_emotional_pressure,final_answer_position,34,9.3694398422e+01
academic_latework_020,evidence_emotional_pressure,final_answer_position,35,5.0541864435e+01
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,0,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,1,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,2,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,3,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,4,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,5,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,6,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,7,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,8,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,9,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,10,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,11,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,12,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,13,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,14,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,15,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,16,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,17,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,18,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,19,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,20,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,21,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,22,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,23,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,24,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,25,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,26,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,27,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,28,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,29,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,30,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,31,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,32,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,33,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,34,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_evidence_block,35,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,0,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,1,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,2,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,3,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,4,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,5,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,6,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,7,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,8,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,9,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,10,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,11,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,12,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,13,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,14,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,15,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,16,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,17,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,18,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,19,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,20,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,21,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,22,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,23,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,24,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,25,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,26,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,27,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,28,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,29,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,30,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,31,0.0000000000e+00
academic_latework_020,closed_context_false_belief_pressure,end_of_question_block,32,0.0000000000e+00
